seed,arm,floor_target,n_test,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.22784955498133794,7464,0.7958199356913184,0.09130262432208844,0.051867219917012486,0.6609527669923625,1674,,,,,,,
0,expgrad_dp,0.22784955498133794,7464,0.7808145766345124,0.021890224285320337,0.060470066605848416,0.9028926041082624,1602,0.0694124000367681,0.6320041052126271,0.5569948186528497,1.3272727272727274,215.0,171.0,-4.301075268817204
0,expgrad_dp_floor,0.22784955498133794,7464,0.7809485530546624,0.022391763948892335,0.05647273476354436,0.9053291231479234,1683,0.0689108603731961,0.4755354358935884,0.48677248677248675,0.9645669291338582,184.0,194.0,0.5376344086021505
1,baseline,0.22779213321848982,7464,0.7934083601286174,0.09835290467873883,0.05302472950570414,0.6354873738449092,1652,,,,,,,
1,expgrad_dp,0.22779213321848982,7464,0.7817524115755627,0.01734534424119863,0.07220211294546952,0.9221414203930064,1599,0.0810075604375402,0.5806886280628345,0.5322195704057279,1.2199170124481329,223.0,196.0,-3.208232445520581
1,expgrad_dp_floor,0.22779213321848982,7464,0.7840300107181136,0.020988257192756682,0.06325103243969665,0.9118539786710419,1700,0.07736464748598215,0.4099091071110316,0.4525,0.8285714285714286,181.0,219.0,2.9055690072639226
2,baseline,0.22756244616709734,7464,0.7922025723472669,0.07435483500321718,0.016558272760268,0.7175113497468134,1691,,,,,,,
2,expgrad_dp,0.22756244616709734,7464,0.7788049303322615,0.0014971504733890806,0.09655886132446562,1.0069172373520199,1621,0.07585198547660627,0.6166733570146405,0.538083538083538,1.3043478260869565,219.0,188.0,-4.139562389118865
2,expgrad_dp_floor,0.22756244616709734,7464,0.7796087888531619,0.001713737475870919,0.09878559587220315,1.007647149302707,1679,0.0760685724790881,0.514168328197692,0.4910941475826972,1.0489795918367346,193.0,200.0,-0.7096392667060911
3,baseline,0.22566752799310938,7464,0.794882100750268,0.08625160860373196,0.04376955749781741,0.6749242161787632,1663,,,,,,,
3,expgrad_dp,0.22566752799310938,7464,0.7805466237942122,0.0036210819009100115,0.09073698046947798,0.9833913043478261,1614,0.08263052670282195,0.5724814016547314,0.5349397590361445,1.2076271186440677,222.0,193.0,-2.9464822609741432
3,expgrad_dp_floor,0.22566752799310938,7464,0.7838960342979635,0.007473113337622961,0.08714183416222793,0.966926010678871,1659,0.078778495266109,0.4998359161349135,0.48984771573604063,1.0163265306122449,193.0,201.0,-0.24052916416115455
4,baseline,0.23003158196956647,7464,0.7940782422293676,0.10287537917087966,0.07098084223536688,0.6235198889916744,1661,,,,,,,
4,expgrad_dp,0.23003158196956647,7464,0.7833601286173634,0.026888960382388083,0.06024445033008635,0.8837167701863354,1627,0.07598641878849158,0.5529807583260875,0.5297157622739018,1.1491228070175439,205.0,182.0,-2.046959662853703
4,expgrad_dp_floor,0.23003158196956647,7464,0.7805466237942122,0.01833635904035294,0.06643418380859889,0.9280986708718181,1836,0.08453902013052672,0.21569533543546818,0.34541062801932365,0.4927536231884058,143.0,271.0,10.53582179409994
