seed,arm,floor_target,n_test,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.2625245725859296,7195,0.7990271021542737,0.11363850660428934,0.04309521751834433,0.6442043754858197,1907,,,,,,,
0,expgrad_dp,0.2625245725859296,7195,0.7870743571924947,0.039509924277999625,0.07124646591849071,0.8579307895214457,1865,0.07412858232628972,0.5569955626662432,0.5167958656330749,1.1810344827586208,200.0,187.0,-2.2024121657052964
0,expgrad_dp_floor,0.2625245725859296,7195,0.7855455177206393,0.03476303567389205,0.07373935660168485,0.8768863812077445,1912,0.07887547093039729,0.46943835112256155,0.47911547911547914,0.9813432835820896,195.0,212.0,0.26219192448872575
1,baseline,0.26079704533269793,7195,0.8052814454482279,0.11531026790448998,0.061779037083677935,0.6209503102334015,1792,,,,,,,
1,expgrad_dp,0.26079704533269793,7195,0.7919388464211258,0.02154114173981153,0.12663329094493214,0.9176522952227572,1808,0.09376912616467845,0.4545334460530485,0.48106904231625836,0.9446366782006921,216.0,233.0,0.8928571428571429
1,expgrad_dp_floor,0.26079704533269793,7195,0.7917998610145934,0.020911299186515298,0.12544394648361468,0.9211837177247204,1837,0.09439896871797468,0.4119944234869607,0.45555555555555555,0.8519736842105263,205.0,245.0,2.5111607142857144
2,baseline,0.2602013462798594,7195,0.7990271021542737,0.11204052110955715,0.042123988131247736,0.6402052042384281,1855,,,,,,,
2,expgrad_dp,0.2602013462798594,7195,0.7891591382904795,0.03803262764027193,0.07433402883234363,0.8633736993669083,1872,0.07400789346928521,0.44632310946257236,0.4842105263157895,0.93359375,184.0,196.0,0.9164420485175202
2,expgrad_dp_floor,0.2602013462798594,7195,0.7890201528839472,0.035998335283398936,0.08088571181648707,0.8706815783216463,1879,0.07604218582615821,0.4343830043694443,0.48186528497409326,0.9083969465648855,186.0,200.0,1.2938005390835579
3,baseline,0.26222672305951034,7195,0.8005559416261293,0.1134208950731542,0.052843520953450906,0.6367047439380369,1856,,,,,,,
3,expgrad_dp,0.26222672305951034,7195,0.7829047949965253,0.020790145843851998,0.10546172491985295,0.9220317607414381,1847,0.0926307492293022,0.49175260058216946,0.4896551724137931,1.0340909090909092,213.0,222.0,-0.4849137931034483
3,expgrad_dp_floor,0.26222672305951034,7195,0.7820708825573315,0.018537622641632112,0.09934627208415125,0.9319077931539267,1895,0.09488327243152209,0.4211214239558246,0.45111111111111113,0.87,203.0,247.0,2.101293103448276
4,baseline,0.26294156192291657,7195,0.7915218902015289,0.116496177205614,0.07612627628183755,0.6358645718319109,1901,,,,,,,
4,expgrad_dp,0.26294156192291657,7195,0.7854065323141071,0.015026343304137324,0.11298978151454164,0.9435346418781466,1863,0.10146983390147668,0.5302981984195162,0.513978494623656,1.144486692015209,239.0,226.0,-1.9989479221462387
4,expgrad_dp_floor,0.26294156192291657,7195,0.7826268241834607,0.013524661169324048,0.11526455712351491,0.949879982201735,1895,0.10297151603628996,0.4863472607312333,0.4904862579281184,1.0210526315789474,232.0,241.0,-0.3156233561283535
