seed,arm,floor_target,n_test,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.14525537982888256,13225,0.7668809073724008,0.05978052375188678,0.03343492836383544,0.7005718381746154,1986,,,,,,,
0,expgrad_dp,0.14525537982888256,13225,0.7615879017013233,0.004508390024602793,0.09425139425139423,0.9676898714903467,1796,0.055272133727283984,1.087602035080848,0.43823529411764706,1.935960591133005,149.0,191.0,-9.566968781470292
0,expgrad_dp_floor,0.14525537982888256,13225,0.7624952741020794,0.006295174195522224,0.08317603317603317,0.9613296442275063,2084,0.05348534955636455,0.6891283590233255,0.23076923076923078,0.7531486146095718,111.0,370.0,4.934541792547835
1,baseline,0.14418589577391755,13225,0.772476370510397,0.06153295362683153,0.027564936592688598,0.6876757209007816,1932,,,,,,,
1,expgrad_dp,0.14418589577391755,13225,0.7659735349716447,0.005676676607899306,0.07985127985127982,0.958798898122922,1760,0.05585627701893223,1.0605165686202038,0.4289772727272727,1.792626728110599,151.0,201.0,-8.902691511387163
1,expgrad_dp_floor,0.14418589577391755,13225,0.7665028355387523,0.008105689688748474,0.07341627341627344,0.9510003533139051,2099,0.05342726393808306,0.591323633902639,0.2147117296222664,0.6125290023201856,108.0,395.0,8.643892339544513
2,baseline,0.14496370235934664,13225,0.7696786389413989,0.06208246201565354,0.03689556089523495,0.6883569803223031,1955,,,,,,,
2,expgrad_dp,0.14496370235934664,13225,0.7640831758034027,0.01028191608299775,0.08156013156013153,0.926080483428543,1727,0.05180054593265579,1.1604913431454411,0.49504950495049505,2.3734939759036147,150.0,153.0,-11.662404092071611
2,expgrad_dp_floor,0.14496370235934664,13225,0.7649905482041588,0.014225284168554286,0.0768339768339768,0.9128510144620021,2003,0.04785717784709925,0.7518348324150095,0.26433915211970077,0.8495297805642633,106.0,295.0,2.455242966751918
3,baseline,0.14473684210526316,13225,0.7710396975425331,0.05526255300763644,0.027293893242202577,0.7118000954132644,1931,,,,,,,
3,expgrad_dp,0.14473684210526316,13225,0.7635538752362949,0.015582018296047773,0.07438867438867441,0.8897160878984693,1698,0.039680534711588666,1.271674607119333,0.43448275862068964,2.3314285714285714,126.0,164.0,-12.066286897980321
3,expgrad_dp_floor,0.14473684210526316,13225,0.7675614366729678,0.010792420119447116,0.07649792649792653,0.9352738803888948,2087,0.04447013288818932,0.5624217446448319,0.18266978922716628,0.5783783783783784,78.0,349.0,8.078715691351631
4,baseline,0.14146357272491575,13225,0.7725519848771266,0.07096078262694033,0.042292292292292255,0.6390186973062567,1823,,,,,,,
4,expgrad_dp,0.14146357272491575,13225,0.766124763705104,0.025834791353172015,0.034327184327184346,0.822122388236015,1638,0.04512599127376832,1.1376660063426636,0.46691176470588236,2.193548387096774,127.0,145.0,-10.148107515085025
4,expgrad_dp_floor,0.14146357272491575,13225,0.7703591682419659,0.02085838918679092,0.04808379808379809,0.872897676586373,1942,0.05010239344014941,0.648080451189782,0.2209026128266033,0.6570605187319885,93.0,328.0,6.527701590784421
