seed,arm,floor_target,n_test,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.012795740478337413,19962,0.7070934776074541,0.01085128192644827,0.014592967602708916,0.407156403651897,262,,,,,,,
0,expgrad_dp,0.012795740478337413,19962,0.7071435727882978,0.011147909436922244,0.015577436405954114,0.39726199495189835,263,-0.00029662751047397455,,1.0,0.6666666666666666,1.0,0.0,0.3816793893129771
0,expgrad_dp_floor,0.012795740478337413,19962,0.7070934776074541,0.01085128192644827,0.014592967602708916,0.407156403651897,262,0.0,,,,0.0,0.0,0.0
1,baseline,0.012752801751900038,19962,0.7076946197775774,0.01461160822576282,0.026406593241651323,0.29411050076002315,274,,,,,,,
1,expgrad_dp,0.012752801751900038,19962,0.7076946197775774,0.01461160822576282,0.026406593241651323,0.29411050076002315,274,0.0,,,,0.0,0.0,0.0
1,expgrad_dp_floor,0.012752801751900038,19962,0.7076946197775774,0.01461160822576282,0.026406593241651323,0.29411050076002315,274,0.0,,,,0.0,0.0,0.0
2,baseline,0.012752801751900038,19962,0.7073439535116722,0.013803927193733655,0.025055112338143067,0.28336328225566826,253,,,,,,,
2,expgrad_dp,0.012752801751900038,19962,0.7074441438733594,0.014004723367360482,0.026039581141388265,0.2765381765425414,253,-0.0002007961736268278,,1.0,1.0,2.0,0.0,0.0
2,expgrad_dp_floor,0.012752801751900038,19962,0.7073439535116722,0.013803927193733655,0.025055112338143067,0.28336328225566826,253,0.0,,,,0.0,0.0,0.0
3,baseline,0.012409291940401048,19962,0.7077948101392646,0.013352171009295498,0.023339403397137595,0.27808339646632885,242,,,,,,,
3,expgrad_dp,0.012409291940401048,19962,0.7077948101392646,0.013352171009295498,0.023339403397137595,0.27808339646632885,242,0.0,,,,0.0,0.0,0.0
3,expgrad_dp_floor,0.012409291940401048,19962,0.7077948101392646,0.013352171009295498,0.023339403397137595,0.27808339646632885,242,0.0,,,,0.0,0.0,0.0
4,baseline,0.014921207436987419,19962,0.7082957619477006,0.013972685705152216,0.022357718656658244,0.32808767127528404,282,,,,,,,
4,expgrad_dp,0.014921207436987419,19962,0.7082957619477006,0.013972685705152216,0.022357718656658244,0.32808767127528404,282,0.0,,,,0.0,0.0,0.0
4,expgrad_dp_floor,0.014921207436987419,19962,0.7082957619477006,0.013972685705152216,0.022357718656658244,0.32808767127528404,282,0.0,,,,0.0,0.0,0.0
