seed,arm,floor_target,n_test,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.4054275437159443,12035,0.7911923556294143,0.13864337455019815,0.08824894119572213,0.673131739334271,4809,,,,,,,
0,expgrad_dp,0.4054275437159443,12035,0.776235978396344,0.015555585857199905,0.07291507936991685,0.960555336451218,4713,0.12308778869299825,0.2420383170117856,0.6428571428571429,1.2990654205607477,396.0,220.0,-1.9962570180910792
0,expgrad_dp_floor,0.4054275437159443,12035,0.7806398005816368,0.028959281502560053,0.05321794212037592,0.9302639091832807,4936,0.1096840930476381,0.08102445185558019,0.5774134790528234,0.7245119305856833,317.0,232.0,2.64088168018299
1,baseline,0.40510701948075073,12035,0.7915247195679269,0.11865721482625369,0.06708792758575399,0.7209822509594956,4865,,,,,,,
1,expgrad_dp,0.40510701948075073,12035,0.7735770668882426,0.012971187018624097,0.09446588897470572,1.033361219184004,4707,0.13162840184487778,0.27697123756213327,0.6765578635014837,1.5047923322683705,456.0,218.0,-3.247687564234327
1,expgrad_dp_floor,0.40510701948075073,12035,0.770751973410885,0.010728202488465732,0.11454702505396447,1.024034086208323,5395,0.12938541731471942,-0.16313157649176901,0.31856540084388185,0.2240117130307467,151.0,323.0,10.894141829393629
2,baseline,0.4055699989315859,12035,0.787619443290403,0.11758245337831613,0.05265115548005228,0.72311499325753,4860,,,,,,,
2,expgrad_dp,0.4055699989315859,12035,0.7690070627336933,0.00027162583378054217,0.07994272235143121,0.9993066153632135,4714,0.11731082754453559,0.28064452855409666,0.6879084967320261,1.5104895104895104,421.0,191.0,-3.0041152263374484
2,expgrad_dp_floor,0.4055699989315859,12035,0.7723307021188202,0.0011094662999788785,0.08239111398263677,1.0026275855781848,5084,0.11869191967829501,0.02042053733553278,0.5195530726256983,0.5633528265107213,279.0,258.0,4.609053497942387
3,baseline,0.4030058050500374,12035,0.7915247195679269,0.13236885093229162,0.0752902964651978,0.6908687825633133,4871,,,,,,,
3,expgrad_dp,0.4030058050500374,12035,0.7797257997507271,0.016378275501224726,0.06455983952738248,0.9588485957845402,4755,0.11599057543106689,0.26033080622230165,0.6721581548599671,1.3766233766233766,408.0,199.0,-2.381441182508725
3,expgrad_dp_floor,0.4030058050500374,12035,0.7832987120897382,0.012429734511196111,0.08000483554081866,0.9711352647444034,5156,0.1199391164210955,-0.02020819270259719,0.4409282700421941,0.42771084337349397,209.0,265.0,5.85095462943954
4,baseline,0.4069589372840913,12035,0.7864561695056086,0.1527302302366284,0.11642325472236403,0.6434854455909725,4830,,,,,,,
4,expgrad_dp,0.4069589372840913,12035,0.7744079767345243,0.0299092853991621,0.048511852154355356,0.9249273145697077,4731,0.1228209448374663,0.2442086783956037,0.6534181240063593,1.2981927710843373,411.0,218.0,-2.049689440993789
4,expgrad_dp_floor,0.4069589372840913,12035,0.7743248857498961,0.019085253960448578,0.06196937123166682,0.9541416683532244,4968,0.13364497627617983,0.09143444015345539,0.5533661740558292,0.7172131147540983,337.0,272.0,2.857142857142857
